SKU,Laboratorio,AnoMes,PecasVendidas,Danificado,Defeito,ErroOperacional,Excecao,ExcecaoDiamante,Garantia,NaoOrcado,ServicoDesfeito
24953,Parque Shopping Bahia,2025-10,,,,,,,,,
24954,Parque Shopping Bahia,2025-10,,,,,,,,,
24955,Parque Shopping Bahia,2025-10,,,,,,,,,
24956,Parque Shopping Bahia,2025-10,,,,,,,,,
24957,Parque Shopping Bahia,2025-10,,,,,,,,,
24958,Parque Shopping Bahia,2025-10,,,,,,,,,
24959,Parque Shopping Bahia,2025-10,,,,,,,,,
24960,Parque Shopping Bahia,2025-10,,,,,,,,,
24961,Parque Shopping Bahia,2025-10,,,,,,,,,
24964,Parque Shopping Bahia,2025-10,,,,,,,,,
24965,Parque Shopping Bahia,2025-10,,,,,,,,,
24966,Parque Shopping Bahia,2025-10,,,,,,,,,
24967,Parque Shopping Bahia,2025-10,,,,,,,,,
24968,Parque Shopping Bahia,2025-10,,,,,,,,,
24969,Parque Shopping Bahia,2025-10,,,,,,,,,
24970,Parque Shopping Bahia,2025-10,,,,,,,,,
24971,Parque Shopping Bahia,2025-10,,,,,,,,,
24972,Parque Shopping Bahia,2025-10,,,,,,,,,
24973,Parque Shopping Bahia,2025-10,,,,,,,,,
24974,Parque Shopping Bahia,2025-10,,,,,,,,,
24975,Parque Shopping Bahia,2025-10,,,,,,,,,
24976,Parque Shopping Bahia,2025-10,,,,,,,,,
24977,Parque Shopping Bahia,2025-10,,,,,,,,,
24978,Parque Shopping Bahia,2025-10,,,,,,,,,
24979,Parque Shopping Bahia,2025-10,,,,,,,,,
24980,Parque Shopping Bahia,2025-10,,,,,,,,,
24981,Parque Shopping Bahia,2025-10,,,,,,,,,
24982,Parque Shopping Bahia,2025-10,,,,,,,,,
24983,Parque Shopping Bahia,2025-10,,,,,,,,,
24984,Parque Shopping Bahia,2025-10,,,,,,,,,
25499,Parque Shopping Bahia,2025-10,,,,,,,,,
28829,Parque Shopping Bahia,2025-10,,,,,,,,,
20723,Parque Shopping Bahia,2025-10,,,,,,,,,
21316,Parque Shopping Bahia,2025-10,,,,,,,,,
21913,Parque Shopping Bahia,2025-10,,,,,,,,,
21920,Parque Shopping Bahia,2025-10,,,,,,,,,
23973,Parque Shopping Bahia,2025-10,,,,,,,,,
24160,Parque Shopping Bahia,2025-10,,,,,,,,,
25420,Parque Shopping Bahia,2025-10,,,,,,,,,
3969,Parque Shopping Bahia,2025-10,,,,,,,,,
4367,Parque Shopping Bahia,2025-10,,,,,,,,,
4981,Parque Shopping Bahia,2025-10,,,,,,,,,
8153,Parque Shopping Bahia,2025-10,,,,,,,,,
20722,Parque Shopping Bahia,2025-10,,,,,,,,,
20755,Parque Shopping Bahia,2025-10,,,,,,,,,
21267,Parque Shopping Bahia,2025-10,,,,,,,,,
21290,Parque Shopping Bahia,2025-10,,,,,,,,,
21915,Parque Shopping Bahia,2025-10,,,,,,,,,
21923,Parque Shopping Bahia,2025-10,,,,,,,,,
23083,Parque Shopping Bahia,2025-10,,,,,,,,,
23189,Parque Shopping Bahia,2025-10,,,,,,,,,
23948,Parque Shopping Bahia,2025-10,,,,,,,,,
23949,Parque Shopping Bahia,2025-10,,,,,,,,,
23960,Parque Shopping Bahia,2025-10,,,,,,,,,
23962,Parque Shopping Bahia,2025-10,,,,,,,,,
23971,Parque Shopping Bahia,2025-10,,,,,,,,,
24120,Parque Shopping Bahia,2025-10,,,,,,,,,
24122,Parque Shopping Bahia,2025-10,,,,,,,,,
25415,Parque Shopping Bahia,2025-10,,,,,,,,,
25815,Parque Shopping Bahia,2025-10,,,,,,,,,
27449,Parque Shopping Bahia,2025-10,,,,,,,,,
3882,Parque Shopping Bahia,2025-10,,,,,,,,,
4028,Parque Shopping Bahia,2025-10,,,,,,,,,
4348,Parque Shopping Bahia,2025-10,,,,,,,,,
4349,Parque Shopping Bahia,2025-10,,,,,,,,,
4352,Parque Shopping Bahia,2025-10,,,,,,,,,
4362,Parque Shopping Bahia,2025-10,,,,,,,,,
4363,Parque Shopping Bahia,2025-10,,,,,,,,,
4395,Parque Shopping Bahia,2025-10,,,,,,,,,
8154,Parque Shopping Bahia,2025-10,,,,,,,,,
1109,Parque Shopping Bahia,2025-10,,,,,,,,,
20737,Parque Shopping Bahia,2025-10,,,,,,,,,
21069,Parque Shopping Bahia,2025-10,,,,,,,,,
21314,Parque Shopping Bahia,2025-10,,,,,,,,,
21315,Parque Shopping Bahia,2025-10,,,,,,,,,
22191,Parque Shopping Bahia,2025-10,,,,,,,,,
24421,Parque Shopping Bahia,2025-10,,,,,,,,,
3056,Parque Shopping Bahia,2025-10,,,,,,,,,
26269,Parque Shopping Bahia,2025-11,2,,,,,,,,
26598,Parque Shopping Bahia,2025-11,2,,,,,,,,
21698,Parque Shopping Bahia,2025-11,1,,,,,,,,
24387,Parque Shopping Bahia,2025-11,1,,,,,,,,
27072,Parque Shopping Bahia,2025-11,1,,,,,,,,
23917,Parque Shopping Bahia,2025-11,1,,,,,,,,
24693,Parque Shopping Bahia,2025-11,1,,,,,,,,
25490,Parque Shopping Bahia,2025-11,1,,,,,,,,
23590,Parque Shopping Bahia,2025-11,1,,1,,,,,,
23893,Parque Shopping Bahia,2025-11,1,,,,,,,,
21149,Parque Shopping Bahia,2025-11,,,,,,,,,
21317,Parque Shopping Bahia,2025-11,,,,,,,,,
21914,Parque Shopping Bahia,2025-11,,,,,,,,,
21921,Parque Shopping Bahia,2025-11,,,,,,,,,
4353,Parque Shopping Bahia,2025-11,,,,,,,,,
4658,Parque Shopping Bahia,2025-11,,,,,,,,,
21286,Parque Shopping Bahia,2025-11,,,,,,,,,
21295,Parque Shopping Bahia,2025-11,,,,,,,,,
21296,Parque Shopping Bahia,2025-11,,,,,,,,,
21510,Parque Shopping Bahia,2025-11,,,,,,,,,
21511,Parque Shopping Bahia,2025-11,,,,,,,,,
21512,Parque Shopping Bahia,2025-11,,,,,,,,,
21513,Parque Shopping Bahia,2025-11,,,,,,,,,
21514,Parque Shopping Bahia,2025-11,,,,,,,,,
21557,Parque Shopping Bahia,2025-11,,,,,,,,,
21691,Parque Shopping Bahia,2025-11,,,,,,,,,
21696,Parque Shopping Bahia,2025-11,,,,,,,,,
22756,Parque Shopping Bahia,2025-11,,,,,,,,,
23284,Parque Shopping Bahia,2025-11,,,,,,,,,
23285,Parque Shopping Bahia,2025-11,,,,,,,,,
23286,Parque Shopping Bahia,2025-11,,,,,,,,,
24204,Parque Shopping Bahia,2025-11,,,,,,,,,
24534,Parque Shopping Bahia,2025-11,,,,,,,,,
24579,Parque Shopping Bahia,2025-11,,,,,,,,,
24714,Parque Shopping Bahia,2025-11,,,,,,,,,
24900,Parque Shopping Bahia,2025-11,,,,,,,,,
25160,Parque Shopping Bahia,2025-11,,,,,,,,,
25368,Parque Shopping Bahia,2025-11,,,,,,,,,
25373,Parque Shopping Bahia,2025-11,,,,,,,,,
26094,Parque Shopping Bahia,2025-11,,,,,,,,,
26268,Parque Shopping Bahia,2025-11,,,,,,,1,,
26270,Parque Shopping Bahia,2025-11,,,,,,,,,
26721,Parque Shopping Bahia,2025-11,,,,,,,,,
26722,Parque Shopping Bahia,2025-11,,,,,,,,,
26723,Parque Shopping Bahia,2025-11,,,,,,,,,
26829,Parque Shopping Bahia,2025-11,,,,,,,,,
26944,Parque Shopping Bahia,2025-11,,,,,,,,,
26945,Parque Shopping Bahia,2025-11,,,,,,,,,
26946,Parque Shopping Bahia,2025-11,,,,,,,,,
26947,Parque Shopping Bahia,2025-11,,,,,,,,,
26948,Parque Shopping Bahia,2025-11,,,,,,,,,
26949,Parque Shopping Bahia,2025-11,,,,,,,,,
26950,Parque Shopping Bahia,2025-11,,,,,,,,,
26951,Parque Shopping Bahia,2025-11,,,,,,,,,
26952,Parque Shopping Bahia,2025-11,,,,,,,,,
26953,Parque Shopping Bahia,2025-11,,,,,,,,,
26954,Parque Shopping Bahia,2025-11,,,,,,,,,
26955,Parque Shopping Bahia,2025-11,,,,,,,,,
26957,Parque Shopping Bahia,2025-11,,,,,,,,,
26958,Parque Shopping Bahia,2025-11,,,,,,,,,
26959,Parque Shopping Bahia,2025-11,,,,,,,,,
27017,Parque Shopping Bahia,2025-11,,,,,,,,,
27229,Parque Shopping Bahia,2025-11,,,,,,,,,
27495,Parque Shopping Bahia,2025-11,,,,,,,,,
27496,Parque Shopping Bahia,2025-11,,,,,,,,,
27497,Parque Shopping Bahia,2025-11,,,,,,,,,
27498,Parque Shopping Bahia,2025-11,,,,,,,,,
4380,Parque Shopping Bahia,2025-11,,,,,,,,,
4497,Parque Shopping Bahia,2025-11,,,,,,,,,
4728,Parque Shopping Bahia,2025-11,,,,,,,,,
8157,Parque Shopping Bahia,2025-11,,,,,,,,,
1405,Parque Shopping Bahia,2025-11,,,,,,,,,
20875,Parque Shopping Bahia,2025-11,,,,,,,,,
21905,Parque Shopping Bahia,2025-11,,,,,,,,,
21912,Parque Shopping Bahia,2025-11,,,,,,,,,
22859,Parque Shopping Bahia,2025-11,,,,,,,,,
23903,Parque Shopping Bahia,2025-11,,,,,,,,,
23905,Parque Shopping Bahia,2025-11,,,,,,,,,
23907,Parque Shopping Bahia,2025-11,,,,,,,,,
23909,Parque Shopping Bahia,2025-11,,,,,,,,,
23921,Parque Shopping Bahia,2025-11,,,,,,,,,
23938,Parque Shopping Bahia,2025-11,,,,,,,,,
23940,Parque Shopping Bahia,2025-11,,,,,,,,,
23942,Parque Shopping Bahia,2025-11,,,,,,,,,
23955,Parque Shopping Bahia,2025-11,,,,,,,,,
23956,Parque Shopping Bahia,2025-11,,,,,,,,,
23970,Parque Shopping Bahia,2025-11,,,,,,,,,
23972,Parque Shopping Bahia,2025-11,,,,,,,,,
23978,Parque Shopping Bahia,2025-11,,,,,,,,,
23981,Parque Shopping Bahia,2025-11,,,,,,,,,
23997,Parque Shopping Bahia,2025-11,,,,,,,,,
24025,Parque Shopping Bahia,2025-11,,,,,,,,,
24027,Parque Shopping Bahia,2025-11,,,,,,,,,
24033,Parque Shopping Bahia,2025-11,,,,,,,,,
24121,Parque Shopping Bahia,2025-11,,,,,,,,,
24154,Parque Shopping Bahia,2025-11,,,,,,,,,
24413,Parque Shopping Bahia,2025-11,,,,,,,,,
24426,Parque Shopping Bahia,2025-11,,,,,,,,,
24431,Parque Shopping Bahia,2025-11,,,,,,,,,
24435,Parque Shopping Bahia,2025-11,,,,,,,,,
24438,Parque Shopping Bahia,2025-11,,,,,,,,,
24596,Parque Shopping Bahia,2025-11,,,,,,,,,
24806,Parque Shopping Bahia,2025-11,,,,,,,,,
24808,Parque Shopping Bahia,2025-11,,,,,,,,,
24809,Parque Shopping Bahia,2025-11,,,,,,,,,
24811,Parque Shopping Bahia,2025-11,,,,,,,,,
24812,Parque Shopping Bahia,2025-11,,,,,,,,,
24814,Parque Shopping Bahia,2025-11,,,,,,,,,
25104,Parque Shopping Bahia,2025-11,,,,,,,,,
25178,Parque Shopping Bahia,2025-11,,,,,,,,,
25228,Parque Shopping Bahia,2025-11,,,,,,,,,
25247,Parque Shopping Bahia,2025-11,,,,,,,,,
25248,Parque Shopping Bahia,2025-11,,,,,,,,,
25265,Parque Shopping Bahia,2025-11,,,,,,,,,
25451,Parque Shopping Bahia,2025-11,,,,,,,,,
25718,Parque Shopping Bahia,2025-11,,,,,,,,,
25719,Parque Shopping Bahia,2025-11,,,,,,,,,
25720,Parque Shopping Bahia,2025-11,,,,,,,,,
25722,Parque Shopping Bahia,2025-11,,,,,,,,,
26093,Parque Shopping Bahia,2025-11,,,,,,,,,
26206,Parque Shopping Bahia,2025-11,,,,,,,,,
26208,Parque Shopping Bahia,2025-11,,,,,,,,,
26371,Parque Shopping Bahia,2025-11,,,,,,,,,
27114,Parque Shopping Bahia,2025-11,,,,,,,,,
27192,Parque Shopping Bahia,2025-11,,,,,,,,,
27193,Parque Shopping Bahia,2025-11,,,,,,,,,
28109,Parque Shopping Bahia,2025-11,,,,,,,,,
3800,Parque Shopping Bahia,2025-11,,,,,,,,,
4365,Parque Shopping Bahia,2025-11,,,,,,,,,
8158,Parque Shopping Bahia,2025-11,,,,,,,,,
21309,Parque Shopping Bahia,2025-11,,,,,,,,,
21311,Parque Shopping Bahia,2025-11,,,,,,,,,
21312,Parque Shopping Bahia,2025-11,,,,,,,,,
21414,Parque Shopping Bahia,2025-11,,,,,,,,,
21458,Parque Shopping Bahia,2025-11,,,,,,,,,
21462,Parque Shopping Bahia,2025-11,,,,,,,,,
21464,Parque Shopping Bahia,2025-11,,,,,,,,,
21467,Parque Shopping Bahia,2025-11,,,,,,,,,
21583,Parque Shopping Bahia,2025-11,,,,,,,,,
21927,Parque Shopping Bahia,2025-11,,,,,,,,,
22667,Parque Shopping Bahia,2025-11,,,,,,,,,
23003,Parque Shopping Bahia,2025-11,,,,,,,,,
23898,Parque Shopping Bahia,2025-11,,,,,,,,,
23899,Parque Shopping Bahia,2025-11,,,,,,,,,
23900,Parque Shopping Bahia,2025-11,,,,,,,,,
23901,Parque Shopping Bahia,2025-11,,,,,,,,,
23911,Parque Shopping Bahia,2025-11,,,,,,,,,
23912,Parque Shopping Bahia,2025-11,,,,,,,,,
23914,Parque Shopping Bahia,2025-11,,,,,,,,,
23916,Parque Shopping Bahia,2025-11,,,,,,,,,
23922,Parque Shopping Bahia,2025-11,,,,,,,,,
23923,Parque Shopping Bahia,2025-11,,,,,,,,,
23925,Parque Shopping Bahia,2025-11,,,,,,,,,
23928,Parque Shopping Bahia,2025-11,,,,,,,,,
23929,Parque Shopping Bahia,2025-11,,,,,,,,,
23944,Parque Shopping Bahia,2025-11,,,,,,,,,
23946,Parque Shopping Bahia,2025-11,,,,,,,,,
23961,Parque Shopping Bahia,2025-11,,,,,,,,,
23964,Parque Shopping Bahia,2025-11,,,,,,,,,
23966,Parque Shopping Bahia,2025-11,,,,,,,,,
23974,Parque Shopping Bahia,2025-11,,,,,,,,,
23977,Parque Shopping Bahia,2025-11,,,,,,,,,
23982,Parque Shopping Bahia,2025-11,,,,,,,,,
23990,Parque Shopping Bahia,2025-11,,,,,,,,,
23994,Parque Shopping Bahia,2025-11,,,,,,,,,
24004,Parque Shopping Bahia,2025-11,,,,,,,,,
24016,Parque Shopping Bahia,2025-11,,,,,,,,,
24021,Parque Shopping Bahia,2025-11,,,,,,,,,
24024,Parque Shopping Bahia,2025-11,,,,,,,,,
24026,Parque Shopping Bahia,2025-11,,,,,,,,,
24030,Parque Shopping Bahia,2025-11,,,,,,,,,
24117,Parque Shopping Bahia,2025-11,,,,,,,,,
24123,Parque Shopping Bahia,2025-11,,,,,,,,,
24125,Parque Shopping Bahia,2025-11,,,,,,,,,
24430,Parque Shopping Bahia,2025-11,,,,,,,,,
24432,Parque Shopping Bahia,2025-11,,,,,,,,,
24604,Parque Shopping Bahia,2025-11,,,,,,,,,
24605,Parque Shopping Bahia,2025-11,,,,,,,,,
24608,Parque Shopping Bahia,2025-11,,,,,,,,,
24609,Parque Shopping Bahia,2025-11,,,,,,,,,
24610,Parque Shopping Bahia,2025-11,,,,,,,,,
24611,Parque Shopping Bahia,2025-11,,,,,,,,,
24612,Parque Shopping Bahia,2025-11,,,,,,,,,
24613,Parque Shopping Bahia,2025-11,,,,,,,,,
24614,Parque Shopping Bahia,2025-11,,,,,,,,,
24615,Parque Shopping Bahia,2025-11,,,,,,,,,
24616,Parque Shopping Bahia,2025-11,,,,,,,,,
24617,Parque Shopping Bahia,2025-11,,,,,,,,,
24618,Parque Shopping Bahia,2025-11,,,,,,,,,
24619,Parque Shopping Bahia,2025-11,,,,,,,,,
24620,Parque Shopping Bahia,2025-11,,,,,,,,,
24621,Parque Shopping Bahia,2025-11,,,,,,,,,
24625,Parque Shopping Bahia,2025-11,,,,,,,,,
24631,Parque Shopping Bahia,2025-11,,,,,,,,,
24632,Parque Shopping Bahia,2025-11,,,,,,,,,
25260,Parque Shopping Bahia,2025-11,,,,,,,,,
25263,Parque Shopping Bahia,2025-11,,,,,,,,,
25724,Parque Shopping Bahia,2025-11,,,,,,,,,
25726,Parque Shopping Bahia,2025-11,,,,,,,,,
25727,Parque Shopping Bahia,2025-11,,,,,,,,,
25734,Parque Shopping Bahia,2025-11,,,,,,,,,
25736,Parque Shopping Bahia,2025-11,,,,,,,,,
25737,Parque Shopping Bahia,2025-11,,,,,,,,,
25738,Parque Shopping Bahia,2025-11,,,,,,,,,
25739,Parque Shopping Bahia,2025-11,,,,,,,,,
25740,Parque Shopping Bahia,2025-11,,,,,,,,,
25741,Parque Shopping Bahia,2025-11,,,,,,,,,
25742,Parque Shopping Bahia,2025-11,,,,,,,,,
25743,Parque Shopping Bahia,2025-11,,,,,,,,,
25744,Parque Shopping Bahia,2025-11,,,,,,,,,
25745,Parque Shopping Bahia,2025-11,,,,,,,,,
25746,Parque Shopping Bahia,2025-11,,,,,,,,,
25747,Parque Shopping Bahia,2025-11,,,,,,,,,
25748,Parque Shopping Bahia,2025-11,,,,,,,,,
25749,Parque Shopping Bahia,2025-11,,,,,,,,,
25750,Parque Shopping Bahia,2025-11,,,,,,,,,
26177,Parque Shopping Bahia,2025-11,,,,,,,,,
26178,Parque Shopping Bahia,2025-11,,,,,,,,,
26179,Parque Shopping Bahia,2025-11,,,,,,,,,
26180,Parque Shopping Bahia,2025-11,,,,,,,,,
26181,Parque Shopping Bahia,2025-11,,,,,,,,,
26209,Parque Shopping Bahia,2025-11,,,,,,,,,
26210,Parque Shopping Bahia,2025-11,,,,,,,,,
26211,Parque Shopping Bahia,2025-11,,,,,,,,,
26212,Parque Shopping Bahia,2025-11,,,,,,,,,
26213,Parque Shopping Bahia,2025-11,,,,,,,,,
26214,Parque Shopping Bahia,2025-11,,,,,,,,,
26215,Parque Shopping Bahia,2025-11,,,,,,,,,
26216,Parque Shopping Bahia,2025-11,,,,,,,,,
26217,Parque Shopping Bahia,2025-11,,,,,,,,,
26218,Parque Shopping Bahia,2025-11,,,,,,,,,
26219,Parque Shopping Bahia,2025-11,,,,,,,,,
26220,Parque Shopping Bahia,2025-11,,,,,,,,,
26221,Parque Shopping Bahia,2025-11,,,,,1,,,,
26294,Parque Shopping Bahia,2025-11,,,,,,,,,
26762,Parque Shopping Bahia,2025-11,,,,,,,,,
27055,Parque Shopping Bahia,2025-11,,,,,,,,,
27056,Parque Shopping Bahia,2025-11,,,,,,,,,
27057,Parque Shopping Bahia,2025-11,,,,,,,,,
27058,Parque Shopping Bahia,2025-11,,,,,,,,,
27059,Parque Shopping Bahia,2025-11,,,,,,,,,
27060,Parque Shopping Bahia,2025-11,,,,,,,,,
27061,Parque Shopping Bahia,2025-11,,,,,,,,,
27062,Parque Shopping Bahia,2025-11,,,,,,,,,
27063,Parque Shopping Bahia,2025-11,,,,,,,,,
27064,Parque Shopping Bahia,2025-11,,,,,,,,,
27065,Parque Shopping Bahia,2025-11,,,,,,,,,
27066,Parque Shopping Bahia,2025-11,,,,,,,,,
27067,Parque Shopping Bahia,2025-11,,,,,,,,,
27068,Parque Shopping Bahia,2025-11,,,,,,,,,
27069,Parque Shopping Bahia,2025-11,,,,,,,,,
27070,Parque Shopping Bahia,2025-11,,,,,,,,,
27071,Parque Shopping Bahia,2025-11,,,,,,,,,
27251,Parque Shopping Bahia,2025-11,,,,,,,,,
27252,Parque Shopping Bahia,2025-11,,,,,,,,,
27264,Parque Shopping Bahia,2025-11,,,,,,,,,
27265,Parque Shopping Bahia,2025-11,,,,,,,,,
27284,Parque Shopping Bahia,2025-11,,,,,,,,,
27285,Parque Shopping Bahia,2025-11,,,,,,,,,
27769,Parque Shopping Bahia,2025-11,,,,,,,,,
27770,Parque Shopping Bahia,2025-11,,,,,,,,,
27771,Parque Shopping Bahia,2025-11,,,,,,,,,
27772,Parque Shopping Bahia,2025-11,,,,,,,,,
27779,Parque Shopping Bahia,2025-11,,,,,,,,,
27783,Parque Shopping Bahia,2025-11,,,,,,,,,
27784,Parque Shopping Bahia,2025-11,,,,,,,,,
27785,Parque Shopping Bahia,2025-11,,,,,,,,,
27786,Parque Shopping Bahia,2025-11,,,,,,,,,
4312,Parque Shopping Bahia,2025-11,,,,,,,,,
4725,Parque Shopping Bahia,2025-11,,,,,,,,,
4726,Parque Shopping Bahia,2025-11,,,,,,,,,
4727,Parque Shopping Bahia,2025-11,,,,,,,,,
5049,Parque Shopping Bahia,2025-11,,,,,,,,,
5702,Parque Shopping Bahia,2025-11,,,,,,,,,
5704,Parque Shopping Bahia,2025-11,,,,,,,,,
8520,Parque Shopping Bahia,2025-11,,,,,,,,,
8521,Parque Shopping Bahia,2025-11,,,,,,,,,
23919,Parque Shopping Bahia,2025-11,,,1,,,,,,
23934,Parque Shopping Bahia,2025-11,,,,,,,,,
23936,Parque Shopping Bahia,2025-11,,,,,,,,,
23943,Parque Shopping Bahia,2025-11,,,,,,,,,
23945,Parque Shopping Bahia,2025-11,,,,,,,,,
23950,Parque Shopping Bahia,2025-11,,,,,,,,,
23951,Parque Shopping Bahia,2025-11,,,,,,,,,
23965,Parque Shopping Bahia,2025-11,,,,,,,,,
23976,Parque Shopping Bahia,2025-11,,,,,,,,,
23985,Parque Shopping Bahia,2025-11,,,,,,,,,
23988,Parque Shopping Bahia,2025-11,,,,,,,,,
24029,Parque Shopping Bahia,2025-11,,,,,,,,,
24031,Parque Shopping Bahia,2025-11,,,,,,,,,
24136,Parque Shopping Bahia,2025-11,,,,,,,,,
24137,Parque Shopping Bahia,2025-11,,,,,,,,,
24140,Parque Shopping Bahia,2025-11,,,,,,,,,
24447,Parque Shopping Bahia,2025-11,,,,,,,,,
24586,Parque Shopping Bahia,2025-11,,,,,,,,,
24587,Parque Shopping Bahia,2025-11,,,,,,,,,
24588,Parque Shopping Bahia,2025-11,,,,,,,,,
24589,Parque Shopping Bahia,2025-11,,,,,,,,,
24590,Parque Shopping Bahia,2025-11,,,,,,,,,
24690,Parque Shopping Bahia,2025-11,,,,,,,,,
25416,Parque Shopping Bahia,2025-11,,,,,,,,,
25424,Parque Shopping Bahia,2025-11,,,,,,,,,
25426,Parque Shopping Bahia,2025-11,,,,,,,,,
25427,Parque Shopping Bahia,2025-11,,,,,,,,,
25432,Parque Shopping Bahia,2025-11,,,,,,,,,
25442,Parque Shopping Bahia,2025-11,,,,,,,,,
25443,Parque Shopping Bahia,2025-11,,,,,,,,,
25444,Parque Shopping Bahia,2025-11,,,,,,,,,
25447,Parque Shopping Bahia,2025-11,,,,,,,,,
25492,Parque Shopping Bahia,2025-11,,,,,,,,,
25493,Parque Shopping Bahia,2025-11,,,,,,,,,
25494,Parque Shopping Bahia,2025-11,,,,,,,,,
25495,Parque Shopping Bahia,2025-11,,,,,,,,,
25808,Parque Shopping Bahia,2025-11,,,,,,,,,
25812,Parque Shopping Bahia,2025-11,,,,,,,,,
25860,Parque Shopping Bahia,2025-11,,,,,,,,,
26401,Parque Shopping Bahia,2025-11,,,,,,,,,
26403,Parque Shopping Bahia,2025-11,,,,,,,,,
26404,Parque Shopping Bahia,2025-11,,,,,,,,,
26406,Parque Shopping Bahia,2025-11,,,,,,,,,
26407,Parque Shopping Bahia,2025-11,,,,,,,,,
26408,Parque Shopping Bahia,2025-11,,,,,,,,,
26410,Parque Shopping Bahia,2025-11,,,,,,,,,
26411,Parque Shopping Bahia,2025-11,,,,,,,,,
26414,Parque Shopping Bahia,2025-11,,,,,,,,,
26415,Parque Shopping Bahia,2025-11,,,,,,,,,
27190,Parque Shopping Bahia,2025-11,,,,,,,,,
27191,Parque Shopping Bahia,2025-11,,,,,,,,,
27257,Parque Shopping Bahia,2025-11,,,,,,,,,
27260,Parque Shopping Bahia,2025-11,,,,,,,,,
4460,Parque Shopping Bahia,2025-11,,,,,,,,,
21299,Parque Shopping Bahia,2025-11,,,,,,,,,
3555,Parque Shopping Bahia,2025-11,,,,,,,,,
4456,Parque Shopping Bahia,2025-11,,,,,,,,,
8144,Parque Shopping Bahia,2025-11,,,,,,,,,
8146,Parque Shopping Bahia,2025-11,,,,,,,,,
24899,Parque Shopping Bahia,2025-11,,,,,,,,,
24901,Parque Shopping Bahia,2025-11,,,,,,,,,
25229,Parque Shopping Bahia,2025-11,,,,,,,,,
25238,Parque Shopping Bahia,2025-11,,,,,,,,,
25370,Parque Shopping Bahia,2025-11,,,,,,,,,
25371,Parque Shopping Bahia,2025-11,,,,,,,,,
25378,Parque Shopping Bahia,2025-11,,,,,,,,,
25428,Parque Shopping Bahia,2025-11,,,,,,,,,
25435,Parque Shopping Bahia,2025-11,,,,,,,,,
25440,Parque Shopping Bahia,2025-11,,,,,,,,,
26132,Parque Shopping Bahia,2025-11,,,,,,,,,
26139,Parque Shopping Bahia,2025-11,,,,,,,,,
26140,Parque Shopping Bahia,2025-11,,,,,,,,,
26375,Parque Shopping Bahia,2025-11,,,,,,,,,
26376,Parque Shopping Bahia,2025-11,,,,,,,,,
26377,Parque Shopping Bahia,2025-11,,,,,,,,,
26378,Parque Shopping Bahia,2025-11,,,,,,,,,
27115,Parque Shopping Bahia,2025-11,,,,,,,,,
27116,Parque Shopping Bahia,2025-11,,,,,,,,,
27125,Parque Shopping Bahia,2025-11,,,,,,,,,
27184,Parque Shopping Bahia,2025-11,,,,,,,,,
23895,Parque Shopping Bahia,2025-11,,,,,,,,,
23897,Parque Shopping Bahia,2025-11,,,,,,,,,
23906,Parque Shopping Bahia,2025-11,,,,,,,,,
23910,Parque Shopping Bahia,2025-11,,,,,,,,,
23915,Parque Shopping Bahia,2025-11,,,,,,,,,
23918,Parque Shopping Bahia,2025-11,,,,,,,,,
23924,Parque Shopping Bahia,2025-11,,,,,,,,,
23926,Parque Shopping Bahia,2025-11,,,,,,,,,
23963,Parque Shopping Bahia,2025-11,,,,,,,,,
23968,Parque Shopping Bahia,2025-11,,,,,,,,,
23975,Parque Shopping Bahia,2025-11,,,,,,,,,
23980,Parque Shopping Bahia,2025-11,,,,,,,,,
23983,Parque Shopping Bahia,2025-11,,,,,,,,,
23993,Parque Shopping Bahia,2025-11,,,,,,,,,
23996,Parque Shopping Bahia,2025-11,,,,,,,,,
23998,Parque Shopping Bahia,2025-11,,,,,,,,,
24001,Parque Shopping Bahia,2025-11,,,,,,,,,
24003,Parque Shopping Bahia,2025-11,,,,,,,,,
24005,Parque Shopping Bahia,2025-11,,,,,,,,,
24011,Parque Shopping Bahia,2025-11,,,,,,,,,
24101,Parque Shopping Bahia,2025-11,,,,,,,,,
24102,Parque Shopping Bahia,2025-11,,,,,,,,,
24103,Parque Shopping Bahia,2025-11,,,,,,,,,
24104,Parque Shopping Bahia,2025-11,,,,,,,,,
24105,Parque Shopping Bahia,2025-11,,,,,,,,,
24106,Parque Shopping Bahia,2025-11,,,,,,,,,
24107,Parque Shopping Bahia,2025-11,,,,,,,,,
24108,Parque Shopping Bahia,2025-11,,,,,,,,,
24109,Parque Shopping Bahia,2025-11,,,,,,,,,
24110,Parque Shopping Bahia,2025-11,,,,,,,,,
24111,Parque Shopping Bahia,2025-11,,,,,,,,,
24112,Parque Shopping Bahia,2025-11,,,,,,,,,
24113,Parque Shopping Bahia,2025-11,,,,,,,,,
24116,Parque Shopping Bahia,2025-11,,,,,,,,,
24166,Parque Shopping Bahia,2025-11,,,,,,,,,
24169,Parque Shopping Bahia,2025-11,,,,,,,,,
24170,Parque Shopping Bahia,2025-11,,,,,,,,,
24324,Parque Shopping Bahia,2025-11,,,,,,,,,
24325,Parque Shopping Bahia,2025-11,,,,,,,,,
24326,Parque Shopping Bahia,2025-11,,,,,,,,,
24327,Parque Shopping Bahia,2025-11,,,,,,,,,
24328,Parque Shopping Bahia,2025-11,,,,,,,,,
24329,Parque Shopping Bahia,2025-11,,,,,,,,,
24401,Parque Shopping Bahia,2025-11,,,,,,,,,
